SPICY,ra,dec,l,b,GaiaDR2,source_id,parallax
44611,254.271466,-40.28268,345.011383,1.722439,5969710529480041984,5969710529480041984,0.555108083
44637,254.289454,-40.252337,345.043679,1.730622,5969711251034550784,5969711251034550784,0.3336378118719549
44598,254.259192,-40.22679,345.049254,1.764611,5969711693398551168,5969711693398551168,
44509,254.1999,-40.229749,345.018687,1.798144,5969711865197223168,5969711865197223168,-1.753519496
44729,254.377222,-40.200327,345.126145,1.710597,5969712758550498432,5969712758550498432,1.2033968515125717
44271,254.035379,-40.378826,344.823801,1.802944,5969714991932664960,5969714991932664960,0.20918454639024361
44239,254.003544,-40.365764,344.81881,1.830036,5969715232444306688,5969715232444306688,0.5963998340514223
44318,254.074947,-40.342693,344.870875,1.802019,5969715511642003072,5969715511642003072,0.504845619
44275,254.042566,-40.311222,344.879998,1.840964,5969715782199266048,5969715782199266048,0.5054004071433339
44276,254.044014,-40.318819,344.874758,1.83535,5969715782206652416,5969715782206652416,0.6308160540366547
44187,253.977631,-40.300894,344.857049,1.88605,5969716370635743744,5969716370635743744,
44386,254.126707,-40.26708,344.954613,1.818467,5969717190956635520,5969717190956635520,-0.528805584
44374,254.116061,-40.274429,344.943794,1.820217,5969717259668907264,5969717259668907264,0.742396483
44371,254.113892,-40.258823,344.954949,1.831261,5969717259668914688,5969717259668914688,0.33088380669715123
44385,254.123778,-40.254828,344.962786,1.827867,5969717637626761728,5969717637626761728,1.9665573967696466
44389,254.130216,-40.245971,344.972777,1.829564,5969717671992974848,5969717671992974848,0.046671517
44404,254.139294,-40.244746,344.978065,1.824919,5969717671992979200,5969717671992979200,
44422,254.152836,-40.233795,344.993081,1.823686,5969717706345530368,5969717706345530368,0.46212909847992434
44418,254.148541,-40.234843,344.990213,1.825592,5969717775065720448,5969717775065720448,0.5622823856497958
44417,254.147577,-40.238499,344.986897,1.823883,5969717775072199552,5969717775072199552,
44399,254.137821,-40.221756,344.995324,1.840158,5969717981230623616,5969717981230623616,-2.264768104
44368,254.112531,-40.204552,344.996691,1.865986,5969718702785118336,5969718702785118336,-0.227431012
44263,254.027444,-40.160709,344.990258,1.944131,5969721657723136256,5969721657723136256,-1.236209992
44474,254.178674,-40.205299,345.027676,1.826069,5969723616221652736,5969723616221652736,2.6969686987382024
44433,254.157381,-40.15917,345.053565,1.867578,5969723998497514496,5969723998497514496,-0.822436669
44570,254.238518,-39.987241,345.226746,1.926361,5969727808108808704,5969727808108808704,
44560,254.231059,-39.977658,345.230674,1.936806,5969727812428601856,5969727812428601856,-1.655401942
44583,254.245298,-39.976997,345.238,1.928689,5969727846788339968,5969727846788339968,1.6440470789214414
44338,254.087421,-40.058624,345.098668,1.972175,5969728499604441984,5969728499604441984,0.9322941836954336
44296,254.059908,-40.065316,345.080269,1.984425,5969729148146645504,5969729148146645504,
44317,254.073944,-40.008319,345.131502,2.011675,5969729732262206848,5969729732262206848,2.6426659589975108
43496,253.46474,-40.606658,344.373658,1.997431,5969732481034356992,5969732481034356992,0.46346190464160447
43530,253.494954,-40.527954,344.449256,2.029261,5969733241249083392,5969733241249083392,1.141480195902074
43540,253.501241,-40.523472,344.455752,2.028378,5969733271312296960,5969733271312296960,-1.927798789
43598,253.531423,-40.481555,344.502788,2.036986,5969734954939855744,5969734954939855744,
43487,253.457702,-40.338056,344.578824,2.171036,5969740250636935808,5969740250636935808,0.16652739941010583
43504,253.474726,-40.299944,344.616613,2.185003,5969740727371964032,5969740727371964032,0.49437508760280086
43529,253.49468,-40.286506,344.636654,2.181664,5969740796093468288,5969740796093468288,0.45449277744058364
43490,253.460318,-40.272623,344.630892,2.210764,5969740967890178944,5969740967890178944,2.4929602342770614
43732,253.631307,-40.355697,344.648537,2.057175,5969741590684555648,5969741590684555648,0.8401547528798291
43851,253.703447,-40.313667,344.715842,2.040858,5969742174800101376,5969742174800101376,1.1045123913099297
43817,253.681767,-40.290893,344.723161,2.068033,5969742999415459712,5969742999415459712,1.933416223
43773,253.64874,-40.180011,344.793559,2.157372,5969748114715953920,5969748114715953920,-1.374913926
43648,253.570209,-40.134878,344.790853,2.232419,5969749248592829312,5969749248592829312,
43438,253.419936,-40.230615,344.644046,2.26118,5969753066838249600,5969753066838249600,0.5611839297916911
43139,253.164388,-40.235779,344.516586,2.409058,5969755605143693568,5969755605143693568,
43290,253.253391,-40.09092,344.671923,2.4481,5969758216479229696,5969758216479229696,0.15330322567748078
43517,253.484403,-40.140371,344.745216,2.279894,5969759315990752896,5969759315990752896,0.9803473691065685
43513,253.479961,-40.109034,344.767415,2.302289,5969760484224005888,5969760484224005888,0.6321561174688233
43411,253.396673,-40.008478,344.805247,2.415189,5969764882274304000,5969764882274304000,
43442,253.425501,-39.895566,344.906872,2.469305,5969767016891965440,5969767016891965440,-0.440490607
44117,253.921279,-40.116098,344.974216,2.035347,5969769795716522752,5969769795716522752,0.873188654
44086,253.89509,-40.003273,345.049627,2.121672,5969771719854428288,5969771719854428288,0.6361782911064013
43891,253.732815,-39.699671,345.20799,2.409169,5969798696574176256,5969798696574176256,
42479,252.546686,-40.570848,343.958276,2.558728,5969817800560180608,5969817800560180608,0.30972592398655946
42624,252.702349,-40.339951,344.211872,2.614964,5969845941248218112,5969845941248218112,0.30491847327477606
42254,252.273523,-40.300429,344.032939,2.891583,5969882981053736064,5969882981053736064,0.13874676445062542
43134,253.158658,-40.072562,344.640224,2.515833,5969945339611114880,5969945339611114880,0.7071804311045635
43319,253.280489,-40.031115,344.73142,2.469858,5969946443427411968,5969946443427411968,
43051,253.102832,-40.017467,344.655781,2.583806,5969948711161340928,5969948711161340928,-2.601043846
43369,253.347589,-39.726916,344.999986,2.622183,5969959878077426048,5969959878077426048,0.6726824525632096
42833,252.91658,-39.869045,344.679872,2.788356,5969966097232452736,5969966097232452736,-0.916397061
42797,252.860999,-39.745237,344.748384,2.900021,5969967677780608896,5969967677780608896,1.0772360217848265
43049,253.10216,-39.714845,344.889782,2.776014,5969971830972590208,5969971830972590208,0.3065066399715544
43255,253.231005,-39.582277,345.055401,2.783158,5969973999973525504,5969973999973525504,0.1863679788073932
43220,253.212155,-39.550913,345.070518,2.814253,5969974270519834240,5969974270519834240,-0.004448881
42780,252.838817,-39.728192,344.750691,2.924025,5970014677571602560,5970014677571602560,0.27691143840634425
42778,252.837978,-39.544746,344.892025,3.041208,5970021278957965056,5970021278957965056,
45000,254.555733,-40.183211,345.224369,1.614431,5970084393475856640,5970084393475856640,6.890118079761916
44909,254.496699,-40.177031,345.201187,1.653617,5970084599632297728,5970084599632297728,
45009,254.561648,-40.156361,345.248233,1.627558,5970084874512197376,5970084874512197376,1.0219406294927518
45129,254.617929,-40.109822,345.311455,1.622697,5970086455058257792,5970086455058257792,0.9070284123138044
45210,254.66217,-40.036691,345.389853,1.641486,5970087107893028480,5970087107893028480,0.865976483
45224,254.676588,-40.032072,345.400324,1.635686,5970087210974639616,5970087210974639616,0.8280254950892467
45192,254.649936,-40.026914,345.391718,1.654897,5970087314053839616,5970087314053839616,
45097,254.605086,-40.028776,345.368948,1.680683,5970087726368321152,5970087726368321152,1.096138790056096
45132,254.620415,-40.02322,345.380592,1.674922,5970088104327801728,5970088104327801728,-1.471793025
45117,254.61404,-39.98858,345.404745,1.700239,5970088413563101312,5970088413563101312,0.5446843517076498
45087,254.600554,-39.977782,345.406804,1.715042,5970088482285176832,5970088482285176832,0.25033863989933614
45145,254.624639,-39.974952,345.420479,1.702322,5970088516644928768,5970088516644928768,-0.839955651
44995,254.554454,-39.977965,345.384726,1.742628,5970091093625267072,5970091093625267072,
44916,254.504687,-39.972986,345.364934,1.775611,5970091231061915264,5970091231061915264,1.6777578902828636
45055,254.584229,-39.964814,345.409212,1.7329,5970091441513431680,5970091441513431680,
44988,254.549332,-39.943375,345.409416,1.767181,5970091682031678336,5970091682031678336,0.9027794830341964
44937,254.519433,-39.942939,345.395516,1.785419,5970092124414862848,5970092124414862848,0.9584482936630622
44943,254.521495,-39.920639,345.413984,1.798031,5970092571091473664,5970092571091473664,0.7147530999100855
45020,254.568239,-39.880922,345.46741,1.794581,5970092674171462400,5970092674171462400,0.2606197027483862
45352,254.759127,-39.90383,345.540245,1.66545,5970094048560980992,5970094048560980992,0.21769982740294624
45256,254.695142,-39.852678,345.550007,1.735681,5970095182434618112,5970095182434618112,
45434,254.802134,-39.911387,345.554728,1.634858,5970095285513490048,5970095285513490048,
45435,254.802373,-39.909852,345.556048,1.635664,5970095285513490176,5970095285513490176,
45384,254.778288,-39.902728,345.550212,1.654586,5970095526031651584,5970095526031651584,4.159094041344368
45441,254.807549,-39.865221,345.593589,1.66015,5970095702134787584,5970095702134787584,0.4185954215608858
45497,254.834884,-39.823592,345.639301,1.6694,5970096213226874368,5970096213226874368,1.0397510264658958
45480,254.825634,-39.809432,345.64604,1.683739,5970096281946343936,5970096281946343936,0.36037765053943094
45479,254.824992,-39.81014,345.645178,1.683689,5970096286236544768,5970096286236544768,0.6684099209380086
45413,254.791916,-39.838461,345.607196,1.686133,5970096526754705024,5970096526754705024,0.4688536575871794
45379,254.773563,-39.77983,345.64455,1.733486,5970097278376447360,5970097278376447360,0.4787081699386652
45168,254.638778,-39.898099,345.487523,1.741475,5970097587616267136,5970097587616267136,-1.75638218
45140,254.622657,-39.885352,345.489854,1.759083,5970097656333086976,5970097656333086976,0.8387615928398099
45143,254.623767,-39.882998,345.49223,1.759875,5970097660639923072,5970097660639923072,0.28045231418357164
45086,254.599694,-39.872711,345.488838,1.780747,5970097828134411264,5970097828134411264,
45021,254.568544,-39.834119,345.50427,1.823447,5970098858926541312,5970098858926541312,
44979,254.543913,-39.841457,345.486767,1.833719,5970098893284124416,5970098893284124416,0.8708044681899098
45344,254.753885,-39.775468,345.638614,1.748064,5970100203246859776,5970100203246859776,
45342,254.753126,-39.777721,345.636482,1.747128,5970100203260573568,5970100203260573568,0.5346904713322772
45252,254.690879,-39.73512,345.6403,1.811083,5970100920511449728,5970100920511449728,
45246,254.686125,-39.737281,345.636337,1.812614,5970100993534600448,5970100993534600448,0.5751590464804778
45258,254.695747,-39.727646,345.648491,1.812775,5970101367188052736,5970101367188052736,0.8658398892071024
45241,254.685304,-39.702815,345.663013,1.834464,5970101577650170112,5970101577650170112,-0.790029966
44697,254.348866,-39.960096,345.300715,1.877142,5970102329257018880,5970102329257018880,0.5225273541950893
44768,254.398921,-39.978667,345.310063,1.835558,5970102397976621056,5970102397976621056,0.5590291951042625
44658,254.314476,-39.936741,345.302567,1.912314,5970103158189701632,5970103158189701632,0.1325985485952801
44622,254.282912,-39.874899,345.335868,1.969786,5970106486795684352,5970106486795684352,0.4424205719689275
44634,254.287486,-39.846166,345.360542,1.984947,5970107075194922880,5970107075194922880,-6.846950801
44540,254.218012,-39.816451,345.350503,2.045186,5970107826815343360,5970107826815343360,0.4668076301209649
44591,254.253739,-39.81315,345.37021,2.025792,5970107964256992896,5970107964256992896,
44767,254.398582,-39.692701,345.533902,2.013686,5970110266358516224,5970110266358516224,1.8965389260128056
44886,254.480592,-39.767969,345.514157,1.917489,5970111816852240128,5970111816852240128,0.5154297406262532
44830,254.45236,-39.677415,345.571633,1.990783,5970115489037857152,5970115489037857152,-0.05184207
44764,254.397281,-39.687665,345.537224,2.017603,5970116141875949184,5970116141875949184,
44789,254.422015,-39.639243,345.587013,2.032814,5970116386689762432,5970116386689762432,
44730,254.377601,-39.64902,345.558064,2.053508,5970116416753844864,5970116416753844864,-0.791873618
44721,254.370053,-39.645398,345.557281,2.060311,5970116485470942720,5970116485470942720,
44749,254.390731,-39.624477,345.583585,2.060864,5970116622909262976,5970116622909262976,0.8951832608056495
44833,254.453307,-39.594559,345.637029,2.041717,5970116897790895616,5970116897790895616,0.6094079460050236
44801,254.432624,-39.592522,345.62871,2.055467,5970117000866417664,5970117000866417664,0.6505667739127806
44796,254.428286,-39.594375,345.625178,2.056933,5970117005172891648,5970117005172891648,
45528,254.853845,-39.646623,345.787489,1.767333,5970124594368544640,5970124594368544640,1.017535377381121
45265,254.702002,-39.365807,345.935713,2.033108,5970144145065152896,5970144145065152896,-0.30657817
45494,254.833063,-39.390434,345.979072,1.938283,5970146932505873792,5970146932505873792,0.8420831686628967
44553,254.227631,-39.777059,345.385926,2.06398,5970155178844089856,5970155178844089856,0.8236838283952317
44533,254.210521,-39.773888,345.380198,2.076236,5970155243254433408,5970155243254433408,2.5638359921061293
44508,254.199313,-39.745745,345.396827,2.100528,5970155449412952832,5970155449412952832,0.9844616202176636
44579,254.244001,-39.716327,345.441287,2.092014,5970155621214635264,5970155621214635264,-1.330777928
44543,254.220259,-39.715978,345.430163,2.106508,5970155655574359168,5970155655574359168,1.4933722963693954
44529,254.209456,-39.707901,345.431293,2.118042,5970156411485252736,5970156411485252736,0.721079302
44575,254.242633,-39.616763,345.518524,2.154917,5970158747948509568,5970158747948509568,2.5802431808172877
44601,254.26112,-39.555058,345.575694,2.182244,5970158992775865472,5970158992775865472,
44628,254.285786,-39.566103,345.578909,2.160489,5970164795266075776,5970164795266075776,0.37694601477156797
44195,253.983842,-39.316967,345.627955,2.498189,5970180742489870336,5970180742489870336,0.7462586224887319
45025,254.571405,-39.216413,345.990332,2.205025,5970193623080753280,5970193623080753280,-0.14815916
44686,254.340098,-39.21791,345.877705,2.344497,5970207680526429440,5970207680526429440,
44734,254.378964,-39.098931,345.989692,2.394942,5970209295434183040,5970209295434183040,0.8254913260794714
44745,254.388338,-39.097202,345.995576,2.390322,5970210768599209216,5970210768599209216,
44076,253.88494,-39.272506,345.614687,2.585708,5970369063911358336,5970369063911358336,
44292,254.054029,-38.960895,345.94019,2.678353,5970382086250891136,5970382086250891136,0.21842805193420176
44736,254.37994,-38.754959,346.259762,2.608292,5970410742267720192,5970410742267720192,-0.498390085
49497,258.640292,-41.668242,345.898578,-1.742889,5971777778823783680,5971777778823783680,
49724,258.889292,-41.49614,346.147078,-1.794033,5971783413821449472,5971783413821449472,-0.126653702
49676,258.841561,-41.440262,346.171743,-1.732439,5971786716667041536,5971786716667041536,-0.488858849
49647,258.814462,-41.366025,346.220305,-1.672705,5971788228475001728,5971788228475001728,0.4378475265682712
49711,258.87045,-41.263779,346.327974,-1.647411,5971801864996573824,5971801864996573824,0.489740363
49356,258.447577,-41.336955,346.08307,-1.432131,5971844063061174656,5971844063061174656,-0.004632495
49070,258.112677,-41.026239,346.186654,-1.045672,5971866701828640384,5971866701828640384,
49278,258.320112,-40.863658,346.410317,-1.076889,5971874467130679552,5971874467130679552,-0.654975513
49213,258.232154,-40.823467,346.403777,-0.999428,5971875704081206912,5971875704081206912,-1.308349761
49274,258.312378,-40.811455,346.449159,-1.041517,5971875914556205440,5971875914556205440,0.44139716763889114
49321,258.395511,-40.628242,346.634535,-0.985094,5971878624653503872,5971878624653503872,0.6328060546595996
49483,258.623948,-40.608296,346.752187,-1.114042,5971899966375062912,5971899966375062912,0.4374321069733509
49584,258.721188,-40.348522,347.006338,-1.022483,5971912782544289792,5971912782544289792,0.2918943497307596
49563,258.70081,-40.288476,347.046052,-0.974836,5971913259277304960,5971913259277304960,-0.527950882
49847,259.033379,-40.030118,347.404122,-1.031175,5972015926166231296,5972015926166231296,0.4594039746370806
49963,259.134061,-39.911199,347.545771,-1.02505,5972018232614273664,5972018232614273664,0.7900076560991826
49860,259.046662,-39.957451,347.469212,-0.997283,5972018365712270464,5972018365712270464,-0.272802993
49932,259.097059,-39.903493,347.535592,-0.997456,5972018954140441472,5972018954140441472,-0.295130434
50097,259.244758,-39.728351,347.744105,-0.988472,5972045131949025920,5972045131949025920,0.10529924738546892
50394,259.436454,-39.646118,347.896481,-1.061361,5972050908704542464,5972050908704542464,0.6787976912135194
49085,258.120443,-40.904548,346.288498,-0.978783,5972055375442638080,5972055375442638080,
49011,258.062154,-40.841774,346.313282,-0.906194,5972056676821520512,5972056676821520512,0.7605578564594616
49106,258.135509,-40.881985,346.313446,-0.974711,5972056882979990144,5972056882979990144,0.22422719370476654
49195,258.202018,-40.80983,346.401405,-0.972961,5972057570174789760,5972057570174789760,-0.223120941
48999,258.045525,-40.637323,346.471064,-0.775544,5972063346899026560,5972063346899026560,0.7854356389460382
49169,258.181304,-40.620939,346.54498,-0.849197,5972068530931988992,5972068530931988992,0.4656334273733541
49123,258.14534,-40.620454,346.529313,-0.826836,5972068668365594880,5972068668365594880,-0.889456506
48809,257.866535,-40.718618,346.325314,-0.713933,5972073448661695872,5972073448661695872,-1.184125772
48734,257.784136,-40.532307,346.438587,-0.553328,5972078735771910784,5972078735771910784,5.357592529989963
48787,257.842248,-40.51618,346.477718,-0.579408,5972080080124298112,5972080080124298112,
48823,257.880457,-40.448108,346.549809,-0.562619,5972080866079035264,5972080866079035264,
49006,258.052777,-40.533897,346.557876,-0.719044,5972081484546504320,5972081484546504320,0.10702354726956685
49458,258.597618,-40.329451,346.966828,-0.934878,5972099385973176576,5972099385973176576,0.39972881718410314
49508,258.648433,-40.210649,347.085917,-0.89695,5972102482644716288,5972102482644716288,0.3634808031898052
49395,258.525832,-40.263842,346.988043,-0.8521,5972103513436997632,5972103513436997632,0.8067147393336869
49241,258.262272,-40.30726,346.834993,-0.714669,5972108323801111680,5972108323801111680,0.5834513348155649
49236,258.258165,-40.278087,346.856764,-0.694997,5972109182794787584,5972109182794787584,-0.323314252
49208,258.229292,-40.265744,346.853806,-0.669919,5972109423344393088,5972109423344393088,0.2508232752047498
49204,258.220553,-40.238473,346.871951,-0.648494,5972109522094137472,5972109522094137472,0.3010884668015517
49307,258.372101,-40.222295,346.952982,-0.732656,5972110346736188416,5972110346736188416,0.1544082303713251
49262,258.294888,-40.188746,346.945545,-0.665219,5972111480608190720,5972111480608190720,1.0097441573046186
49143,258.162354,-40.25124,346.835499,-0.620072,5972112373952707456,5972112373952707456,-0.060140251
49059,258.102474,-40.179142,346.866873,-0.540669,5972113748350850560,5972113748350850560,1.0272016337467078
49288,258.341177,-40.058063,347.072133,-0.617175,5972121174346507648,5972121174346507648,1.1172880239719276
49245,258.272383,-40.052988,347.045329,-0.571567,5972121689772582144,5972121689772582144,1.2954501508193048
49260,258.291804,-40.035458,347.06825,-0.573306,5972121827180527744,5972121827180527744,0.1254872175306206
49239,258.261252,-40.005136,347.07905,-0.536561,5972122136418626944,5972122136418626944,0.3805706341492782
49335,258.417605,-39.929079,347.210956,-0.588969,5972123678308009856,5972123678308009856,
49322,258.39615,-39.863389,347.254532,-0.537128,5972124880898213760,5972124880898213760,0.21357484593863715
49316,258.387391,-39.872683,347.243061,-0.537131,5972124880907487104,5972124880907487104,0.39576017057239704
48730,257.780919,-40.403141,346.541267,-0.474922,5972128797913962752,5972128797913962752,-0.819348039
48621,257.604166,-40.515116,346.371372,-0.432942,5972129347665745920,5972129347665745920,1.939418592752883
48607,257.588693,-40.465052,346.404686,-0.393761,5972129725626742272,5972129725626742272,1.037227471138657
48672,257.681681,-40.415986,346.486166,-0.421642,5972130069220294784,5972130069220294784,0.3524342769205474
48641,257.633033,-40.429251,346.453526,-0.399683,5972130176629315584,5972130176629315584,0.22424786934849042
48648,257.639628,-40.433791,346.452848,-0.406417,5972130210989050368,5972130210989050368,0.4421200415422307
48610,257.59154,-40.437237,346.428359,-0.378997,5972130584616357120,5972130584616357120,1.4016387909185875
48603,257.586174,-40.434038,346.428509,-0.373811,5972130584616359552,5972130584616359552,0.13117100761079026
48682,257.694793,-40.340609,346.552803,-0.385019,5972132066415179136,5972132066415179136,0.3460033797867657
48832,257.890166,-40.347478,346.63537,-0.509131,5972134196695783168,5972134196695783168,
48843,257.90692,-40.242776,346.727405,-0.457594,5972137147331884288,5972137147331884288,1.5900011292895706
48842,257.904612,-40.201947,346.759311,-0.432056,5972137525289004928,5972137525289004928,
48751,257.80024,-40.26701,346.65973,-0.40625,5972138388581274112,5972138388581274112,0.13798442779563055
48766,257.817606,-40.21429,346.71008,-0.385753,5972139174551546112,5972139174551546112,0.47299669792074645
48517,257.481832,-40.333243,346.462385,-0.25,5972143748698746368,5972143748698746368,-0.138127299
48487,257.456676,-40.347262,346.439712,-0.242919,5972143916194927616,5972143916194927616,4.386393106410506
48546,257.520264,-40.270377,346.530364,-0.236211,5972144603389798528,5972144603389798528,0.097698837
48645,257.636047,-40.241962,346.605684,-0.290453,5972145569768276736,5972145569768276736,-0.193622459
48647,257.639315,-40.175855,346.660391,-0.253256,5972146561895048960,5972146561895048960,0.6835549947876014
48618,257.601458,-40.184312,346.636424,-0.234989,5972146699339667584,5972146699339667584,-0.392135855
48417,257.38967,-40.276668,346.466049,-0.15985,5972147283454390272,5972147283454390272,
48396,257.374924,-40.245339,346.484521,-0.132156,5972148112413212928,5972148112413212928,0.944529971
48473,257.440254,-40.205636,346.546113,-0.148611,5972148627810152192,5972148627810152192,
48457,257.428661,-40.198339,346.54671,-0.137153,5972148696528448000,5972148696528448000,0.8601016426750684
48673,257.685433,-40.152776,346.699871,-0.267956,5972151818940741376,5972151818940741376,0.24219114767215738
48705,257.744253,-40.157582,346.72263,-0.307022,5972151922019995904,5972151922019995904,-1.010203953
48729,257.780841,-39.942464,346.912591,-0.202256,5972155705889147776,5972155705889147776,-1.040793834
48617,257.601389,-40.027169,346.762879,-0.141697,5972157011585511936,5972157011585511936,0.038259594651107086
48701,257.730803,-39.980095,346.859557,-0.193625,5972158111072248704,5972158111072248704,-0.475129079
48683,257.696123,-39.845694,346.952079,-0.092575,5972160103962011008,5972160103962011008,0.2710502961793066
48980,258.034155,-40.176811,346.838001,-0.497119,5972160447562415232,5972160447562415232,0.8546161240336216
48938,257.98797,-40.101493,346.87801,-0.424189,5972161718872497536,5972161718872497536,-0.278558713
49134,258.156536,-39.984319,347.048723,-0.459428,5972164188439476864,5972164188439476864,0.7822570500683929
49082,258.119699,-39.922547,347.082043,-0.400242,5972167521330481280,5972167521330481280,0.3782404246061921
49200,258.208057,-40.006886,347.053687,-0.504622,5972169003112430848,5972169003112430848,-0.32356951
49201,258.208552,-40.000931,347.058727,-0.501428,5972169003112485120,5972169003112485120,0.6122187630969189
49231,258.249975,-39.981789,347.092868,-0.515853,5972169101882234880,5972169101882234880,
49172,258.182913,-39.951454,347.087193,-0.456442,5972170132682545792,5972170132682545792,-0.182158762
49164,258.178148,-39.902599,347.124555,-0.42475,5972170549302304256,5972170549302304256,1.1375936254902284
49199,258.206883,-39.904845,347.135702,-0.4439,5972170652381233920,5972170652381233920,-2.911829195
49223,258.241981,-39.893664,347.160575,-0.459111,5972170716798433664,5972170716798433664,0.1498396229374775
49308,258.372511,-39.857247,347.248867,-0.518828,5972171820611386112,5972171820611386112,0.00786973
49298,258.357424,-39.832082,347.262455,-0.494686,5972172095514741760,5972172095514741760,0.36075484030540916
49257,258.286745,-39.849351,347.21662,-0.460883,5972172370375099136,5972172370375099136,
49226,258.2464,-39.856665,347.192506,-0.440114,5972172507807382144,5972172507807382144,
49234,258.251939,-39.833001,347.214154,-0.42965,5972172542191560192,5972172542191560192,0.9481631333514247
49287,258.33797,-39.804031,347.276405,-0.466128,5972172920148594944,5972172920148594944,0.075631231
49127,258.14797,-39.868848,347.138222,-0.386169,5972173779118383744,5972173779118383744,
49125,258.146062,-39.823619,347.173928,-0.358367,5972175011765699456,5972175011765699456,
48844,257.908149,-39.903545,347.001703,-0.257989,5972178795649699200,5972178795649699200,
48723,257.767131,-39.907418,346.934617,-0.173039,5972182192959833856,5972182192959833856,0.18889702928613844
48763,257.813288,-39.866263,346.988751,-0.177239,5972182742700483968,5972182742700483968,-0.330041321
48740,257.792089,-39.839304,347.000858,-0.148169,5972183021896023680,5972183021896023680,
48834,257.893584,-39.77103,347.102021,-0.170686,5972184563766381696,5972184563766381696,0.1251518343268353
48817,257.872082,-39.647331,347.192042,-0.08425,5972186487918589056,5972186487918589056,
49198,258.205163,-39.633796,347.354175,-0.283461,5972189515881739264,5972189515881739264,0.44406695513444966
49147,258.16472,-39.611683,347.353736,-0.245261,5972189756400701952,5972189756400701952,-0.847920166
49033,258.083072,-39.644667,347.290052,-0.213847,5972190134358133760,5972190134358133760,1.4182583599098784
49072,258.112985,-39.580031,347.355861,-0.194403,5972190748514264192,5972190748514264192,0.24750902159397425
49131,258.153946,-39.57474,347.378722,-0.216811,5972190821576033536,5972190821576033536,0.25007868519409987
48841,257.902225,-39.659195,347.196183,-0.109983,5972192092866291840,5972192092866291840,
48857,257.919591,-39.593081,347.257433,-0.081728,5972192917498421120,5972192917498421120,2.310137506152247
49037,258.084264,-39.520576,347.390868,-0.141489,5972194154471051392,5972194154471051392,0.17260087370459667
49668,258.830163,-40.01967,347.322136,-0.898489,5972199170958465792,5972199170958465792,2.889206155653654
49494,258.637557,-39.99373,347.257162,-0.763517,5972201644894407296,5972201644894407296,0.1716490968639938
49748,258.927078,-39.92249,347.444403,-0.902344,5972205763728057984,5972205763728057984,1.3453386302441657
49891,259.073398,-39.821584,347.591787,-0.93515,5972207108056481792,5972207108056481792,
49785,258.97312,-39.868663,347.508743,-0.8998,5972207417331868160,5972207417331868160,0.2170837295738214
49800,258.991934,-39.847497,347.534364,-0.899258,5972207554730307328,5972207554730307328,-0.487069155
49824,259.012614,-39.818855,347.566908,-0.89555,5972207967087713152,5972207967087713152,0.7797279982857477
49639,258.805869,-39.832947,347.463081,-0.774589,5972209818176581376,5972209818176581376,1.115173237087606
49430,258.579182,-39.966399,347.253204,-0.711247,5972213327159003776,5972213327159003776,0.2874848085251813
49416,258.55362,-39.882608,347.309721,-0.64635,5972214937777441280,5972214937777441280,-0.022735894
49478,258.620568,-39.695963,347.491238,-0.578986,5972220577074223616,5972220577074223616,-0.226765217
49587,258.73123,-39.701377,347.536549,-0.651278,5972223635131898368,5972223635131898368,0.45981762346818933
49692,258.855364,-39.717508,347.579088,-0.738286,5972223944330679296,5972223944330679296,
49689,258.853778,-39.653251,347.630628,-0.699886,5972224734600267648,5972224734600267648,0.1482495343183865
49719,258.881654,-39.596659,347.689147,-0.684406,5972224975162148608,5972224975162148608,
49653,258.81816,-39.611852,347.64831,-0.653478,5972225829812124800,5972225829812124800,-0.490838862
49505,258.646514,-39.693082,347.505239,-0.593508,5972226418270477056,5972226418270477056,
49481,258.622798,-39.594714,347.574416,-0.521225,5972228101853281664,5972228101853281664,0.4502999643536539
49956,259.122118,-39.773079,347.653018,-0.937514,5972230743255917184,5972230743255917184,0.590608857
49996,259.160845,-39.727273,347.707611,-0.935231,5972231297355410048,5972231297355410048,
49884,259.068418,-39.722916,347.669939,-0.874786,5972232053233304576,5972232053233304576,0.23520224054967526
49982,259.151224,-39.690204,347.733537,-0.907719,5972233049702105728,5972233049702105728,0.4629593381069281
49844,259.028038,-39.69396,347.675488,-0.832683,5972235111286869888,5972235111286869888,
49881,259.065038,-39.65238,347.725883,-0.831739,5972235656701870336,5972235656701870336,
49845,259.029931,-39.600956,347.752065,-0.779872,5972236756211834496,5972236756211834496,0.5126864412145594
49946,259.113839,-39.619892,347.774152,-0.843508,5972237134167454464,5972237134167454464,0.5103440359429775
49972,259.142428,-39.514201,347.873057,-0.800194,5972238164963222144,5972238164963222144,0.43988408360139986
49961,259.133016,-39.500496,347.880016,-0.786333,5972238920877463040,5972238920877463040,0.8914966983970406
50205,259.309718,-39.561335,347.909306,-0.932681,5972239921651220608,5972239921651220608,0.5265454879824891
50036,259.20027,-39.418165,347.977214,-0.780953,5972245380502591488,5972245380502591488,-0.020545191
50009,259.172346,-39.41787,347.964958,-0.763197,5972245621018767360,5972245621018767360,0.3933241767678028
50011,259.1736,-39.406884,347.974475,-0.757622,5972245655378557440,5972245655378557440,
49990,259.155169,-39.401718,347.970433,-0.743022,5972245694087637504,5972245694087637504,0.17859035096871737
50171,259.293461,-39.339769,348.082845,-0.794333,5972246827958939008,5972246827958939008,0.11475588330694089
