RAJ2000,DEJ2000,l,b,SFR,Name,Ref,Method,YSOtype,vartype,RAGdeg,DEGdeg,GaiaDR3,plx,ruwe,Gmag,BP-RP,angDist,rgeo,rpgeo,D
305.12332,41.36551,78.87532,2.76709,                    NGC 6910 ,  20202959+4121558  ,2011Ap.....54..203M,H alpha emission,TT*,         ,305.1233243,41.3655165,2.0683922762202184e+18,1.0062,0.947,17.366253,2.598307,0.02607,936.219421,933.556824,0.9938382031405286
305.12332,41.36551,78.87533,2.76709,            BD+40 4124 group ,         [HMS95] 9  ,1995AJ....109..280H,spectroscopy,CTT*,         ,305.1233243,41.3655165,2.0683922762202184e+18,1.0062,0.947,17.366253,2.598307,0.104,,,0.9938382031405286
305.16431,41.41077,78.93011,2.76735,                    NGC 6910 ,NOMAD1_1314-0395987 ,2011Ap.....54..203M,H alpha emission,TT*,         ,305.1643122,41.41077216,2.0683983235341706e+18,1.2332,1.234,16.009485,1.404537,0.009827,800.741516,801.342957,0.810898475510866
305.0401,41.32011,78.80247,2.79296,                    NGC 6910 ,  20200962+4119124  ,2011Ap.....54..203M,H alpha emission,TT*,         ,305.0401032,41.32011213,2.068402068745667e+18,1.0535,0.97,17.05168,2.713957,0.011638,922.563477,926.08905,0.9492168960607498
305.01093,41.29659,78.77064,2.79776,                    NGC 6910 ,NOMAD1_1312-0396997 ,2011Ap.....54..203M,H alpha emission,TT*,         ,305.0109278,41.29659205,2.0684021031054075e+18,0.9829,0.935,16.009148,1.337018,0.009551,988.038574,993.195251,1.0173974972021569
305.05237,41.37681,78.85452,2.8174,                    NGC 6910 ,NOMAD1_1313-0396654 ,2011Ap.....54..203M,H alpha emission,TT*,         ,305.0523544,41.37681184,2.0684038554520724e+18,1.1515,1.048,16.640173,1.486782,0.042559,856.772339,862.613464,0.8684324793747286
305.11291,41.38433,78.8864,2.78418,            BD+40 4124 group ,       [HMS95] 128  ,1995AJ....109..280H,spectroscopy,CTT*,         ,305.112915,41.38433841,2.0684040272507474e+18,0.894,1.022,16.905128,3.015484,0.03315,1063.53577,1072.22559,1.1185682326621922
305.11292,41.38434,78.88644,2.78418,                    NGC 6910 ,  20202710+4123035  ,2011Ap.....54..203M,H alpha emission,TT*,         ,305.112915,41.38433841,2.0684040272507474e+18,0.894,1.022,16.905128,3.015484,0.014686,,,1.1185682326621922
305.02676,41.41266,78.87327,2.8535,                    NGC 6910 ,  20200642+4124455  ,2011Ap.....54..203M,H alpha emission,TT*,         ,305.026772,41.41265948,2.0684047788667164e+18,0.8926,1.025,17.869326,2.917202,0.032353,1095.33191,1106.32104,1.1203226529240422
306.07062,42.26614,80.01902,2.70015,                    NGC 6910 ,NOMAD1_1322-0470290 ,2011Ap.....54..203M,H alpha emission,TT*,         ,306.070647,42.2661452,2.0685373086761262e+18,2.8936,5.104,16.541737,2.409308,0.074203,355.534851,347.763947,0.3455902681780481
306.06308,42.26388,80.01396,2.70342,                    NGC 6910 ,NOMAD1_1322-0470272 ,2011Ap.....54..203M,H alpha emission,TT*,         ,306.0630677,42.26388278,2.0685373086749476e+18,1.0785,1.075,16.782928,2.303976,0.03439,905.204163,899.765625,0.9272137227630968
306.06247,42.26803,80.01711,2.70617,                    NGC 6910 ,NOMAD1_1322-0470269 ,2011Ap.....54..203M,H alpha emission,TT*,         ,306.0624644,42.26804504,2.068537308673028e+18,1.3818,5.159,18.092379,3.257593,0.056149,2243.58423,4657.15674,0.7236937328122739
305.95007,42.20716,79.91941,2.73944,                    NGC 6910 ,      V* V1515 Cyg  ,1988cels.book.....H,spectroscopy,FUor,    FUor ,305.9500661,42.20716147,2.0685383351685683e+18,1.1075,1.43,12.749587,2.157019,0.011729,897.980103,900.548889,0.9029345372460497
305.96432,42.33451,80.02996,2.80376,                    NGC 6910 ,NOMAD1_1323-0476627 ,2011Ap.....54..203M,H alpha emission,TT*,         ,305.9643239,42.33451111,2.068540744648789e+18,4.8006,1.073,16.675749,2.624065,0.011188,206.625015,207.379196,0.20830729492146813
305.94705,42.34833,80.03397,2.82214,                    NGC 6910 ,NOMAD1_1323-0476559 ,2011Ap.....54..203M,H alpha emission,TT*,         ,305.9470381,42.34832675,2.0685415692825114e+18,0.6236,1.006,17.338682,2.209791,0.033858,1539.552,1547.76978,1.6035920461834507
306.20499,42.29897,80.1031,2.63765,                    NGC 6910 ,NOMAD1_1322-0470783 ,2011Ap.....54..203M,H alpha emission,TT*,         ,306.2049955,42.29896798,2.0688652380226898e+18,0.8975,1.068,16.839802,2.251299,0.016301,1069.10278,1090.82117,1.1142061281337048
306.09604,42.33411,80.08554,2.72377,                    NGC 6910 ,NOMAD1_1323-0477032 ,2011Ap.....54..203M,H alpha emission,TT*,         ,306.0960388,42.3341174,2.0689129937557642e+18,1.3014,8.632,12.615574,1.327775,0.02683,764.816101,752.622864,0.7684032580298141
306.09079,42.33532,80.0843,2.72764,                    NGC 6910 ,NOMAD1_1323-0477007 ,2011Ap.....54..203M,H alpha emission,TT*,         ,306.0907941,42.33532519,2.0689129980590336e+18,1.0585,1.068,16.251934,2.28633,0.021696,924.761292,916.778381,0.944733112895607
306.11548,42.32038,80.08255,2.70412,                    NGC 6910 ,NOMAD1_1323-0477083 ,2011Ap.....54..203M,H alpha emission,TT*,         ,306.1154656,42.32038294,2.0689131011382467e+18,0.8112,0.99,17.982533,3.266783,0.039751,1175.11865,1199.54041,1.232741617357002
306.14758,42.34478,80.1162,2.69872,                    NGC 6910 ,NOMAD1_1323-0477161 ,2011Ap.....54..203M,H alpha emission,TT*,         ,306.1475767,42.34478915,2.0689132385784415e+18,0.7445,1.194,19.290089,3.099333,0.034092,1778.9469,2455.90576,1.343183344526528
306.14294,42.35736,80.12453,2.70875,                    NGC 6910 ,NOMAD1_1323-0477153 ,2011Ap.....54..203M,H alpha emission,TT*,         ,306.142944,42.35736524,2.0689132686340902e+18,0.9926,0.979,17.464947,3.493729,0.021702,963.539307,968.50061,1.0074551682450132
306.15485,42.37631,80.14511,2.71244,                    NGC 6910 ,NOMAD1_1323-0477179 ,2011Ap.....54..203M,H alpha emission,TT*,         ,306.1548452,42.37631068,2.0689147504056886e+18,1.1387,1.071,17.39974,1.719839,0.01312,857.075989,887.533997,0.8781944322472994
306.03583,42.3731,80.09194,2.78259,                    NGC 6910 ,NOMAD1 1323-0476854 ,2011Ap.....54..203M,H alpha emission,TT*,         ,306.0358819,42.37307466,2.0689160904359224e+18,0.3482,9.017,16.077883,2.676443,0.165505,2683.08008,2611.69849,2.8719126938541066
315.51083,43.51278,85.27206,-1.96437,                    NGC 7000 ,      EM* LkHA 195  ,1958ApJ...128..259H,H alpha emission,IMTT*,     Or* ,315.5102539,43.51288958,2.1619556305101824e+18,0.1353,1.097,14.429879,2.12727,0.077,5879.55469,5773.27148,7.390983000739097
314.5639,43.24242,84.615585,1.623361,            NGC 7000/IC 5070 ,  20581533+4314326  ,2020ApJ...904..146F,spectroscopy,WTT*,         ,314.5639035,43.24242026,2.1620506652424855e+18,1.3684,1.048,18.10715,2.900469,0.009258,721.505188,739.206177,0.7307804735457467
314.57579,43.43703,84.768688,1.50284,            NGC 7000/IC 5070 ,  20581818+4326132  ,2020ApJ...904..146F,spectroscopy,CTT*,         ,314.5757927,43.43703098,2.1620653067886725e+18,1.3,1.094,16.21639,2.136835,0.007987,754.108276,752.991455,0.7692307692307693
314.45213,43.49523,84.754234,1.396854,            NGC 7000/IC 5070 ,  20574851+4329427  ,2020ApJ...904..146F,spectroscopy,WTT*,     Or* ,314.4521385,43.49523204,2.1620691894391603e+18,1.3114,1.023,16.71671,2.448462,0.023388,742.609985,745.755859,0.7625438462711607
314.54803,43.63906,84.90862,1.35569,            NGC 7000/IC 5070 ,  20581152+4338205  ,2020ApJ...904..146F,spectroscopy,WTT*,         ,314.5480394,43.63906297,2.1620770234595226e+18,1.1622,0.984,17.23512,3.173345,0.026624,829.532532,826.691772,0.8604371020478403
314.53511,43.64994,84.910747,1.341513,            NGC 7000/IC 5070 ,  20580843+4338597  ,2020ApJ...904..146F,spectroscopy,CTT*,         ,314.5351186,43.64993127,2.1620772296139277e+18,0.7334,1.027,19.953693,3.016014,0.038592,3066.92041,3248.03638,1.3635124079629124
314.66521,43.7192,85.024694,1.36749,            NGC 7000/IC 5070 ,  20583965+4343091  ,2020ApJ...904..146F,spectroscopy,WTT*,         ,314.6652138,43.71920233,2.1620783978491602e+18,1.2966,1.067,14.487423,1.873645,0.01298,751.316528,753.220215,0.7712478790683326
314.62889,43.7531,85.033248,1.325467,            NGC 7000/IC 5070 ,  20583093+4345112  ,2020ApJ...904..146F,spectroscopy,WTT*,         ,314.6288954,43.75310955,2.1620794243417052e+18,1.5591,0.923,18.630396,2.92238,0.037139,640.607727,622.433167,0.6413956769931372
314.12294,43.24821,84.410862,1.37572,            NGC 7000/IC 5070 ,  20562950+4314535  ,2020ApJ...904..146F,spectroscopy,CTT*,     Or* ,314.1229433,43.24821118,2.1620885983913646e+18,1.4422,0.978,18.44056,3.543707,0.009672,705.633179,705.735535,0.6933851060879214
314.15075,43.35908,84.508384,1.31917,            NGC 7000/IC 5070 ,  20563617+4321325  ,2020ApJ...904..146F,spectroscopy,CTT*,     Or* ,314.1507574,43.3590852,2.1620910035732818e+18,1.2105,1.081,17.679752,2.691137,0.02696,793.20282,822.058899,0.8261049153242462
314.1508,43.36756,84.514851,1.313693,            NGC 7000/IC 5070 ,  20563618+4322032  ,2020ApJ...904..146F,spectroscopy,CTT*,         ,314.1508011,43.3675608,2.162091003573292e+18,2.131,2.29,17.207235,3.340008,0.00415,469.541321,461.223328,0.46926325668700153
314.21488,43.38048,84.554945,1.340724,            NGC 7000/IC 5070 ,  20565157+4322497  ,2020ApJ...904..146F,spectroscopy,CTT*,         ,314.2148877,43.38048718,2.1620912784512095e+18,1.2025,0.977,16.722624,3.032814,0.032843,795.690247,806.717651,0.8316008316008316
314.21571,43.38703,84.560318,1.336922,            NGC 7000/IC 5070 ,  20565176+4323133  ,2020ApJ...904..146F,spectroscopy,WTT*,     Or* ,314.2157122,43.38704027,2.1620912784512161e+18,1.3046,0.992,14.705239,1.839457,0.037425,748.139099,745.99707,0.7665184730952017
314.03342,43.4479,84.520713,1.196685,            NGC 7000/IC 5070 ,  20560802+4326524  ,2020ApJ...904..146F,spectroscopy,WTT*,         ,314.0334339,43.44790307,2.162094680068479e+18,1.2623,1.298,18.289667,3.317936,0.038052,779.931274,822.659973,0.7922047056959518
313.87149,43.41513,84.419464,1.12824,            NGC 7000/IC 5070 ,  20552913+4324545  ,2020ApJ...904..146F,spectroscopy,WTT*,         ,313.8714966,43.41513221,2.1621004181416453e+18,1.7278,1.002,18.273706,2.612854,0.019052,579.467224,571.569336,0.578770691052205
313.89292,43.44361,84.451388,1.121705,            NGC 7000/IC 5070 ,  20553429+4326371  ,2020ApJ...904..146F,spectroscopy,GTT*,         ,313.8929234,43.44361812,2.1621063323116063e+18,0.9905,0.963,17.635286,4.428124,0.030524,963.637024,1016.56042,1.0095911155981827
314.00611,43.5955,84.62033,1.085968,            NGC 7000/IC 5070 ,  20560146+4335437  ,2020ApJ...904..146F,spectroscopy,CTT*,         ,314.006118,43.59550604,2.162108771858069e+18,0.9762,1.035,16.493513,3.61724,0.03012,974.710388,979.312073,1.024380249948781
314.00856,43.62174,84.64147,1.070325,            NGC 7000/IC 5070 ,  20560205+4337182  ,2020ApJ...904..146F,spectroscopy,CTT*,         ,314.0085725,43.62174277,2.1621099400861906e+18,1.0702,0.92,19.009863,3.65089,0.034171,1108.55505,1146.29163,0.9344047841524948
313.86711,43.71979,84.650004,0.928878,            NGC 7000/IC 5070 ,  20552810+4343112  ,2020ApJ...904..146F,spectroscopy,HAeBe,         ,313.8671188,43.71979987,2.1621141663369994e+18,1.2545,0.974,16.089909,3.082573,0.04224,770.799744,769.719116,0.7971303308090874
314.36123,43.59154,84.784385,1.284117,            NGC 7000/IC 5070 ,  20572670+4335294  ,2020ApJ...904..146F,spectroscopy,CTT*,     Or* ,314.3612363,43.59154784,2.1621175679508132e+18,1.3315,1.031,16.83983,2.923699,0.032692,723.039307,729.174744,0.7510326699211415
314.14219,43.65102,84.726495,1.124969,            NGC 7000/IC 5070 ,  20563412+4339036  ,2020ApJ...904..146F,spectroscopy,WTT*,         ,314.1422003,43.65102422,2.1621212444428296e+18,1.4412,1.014,17.458862,2.518339,0.030846,667.775696,674.848389,0.6938662225922843
314.26396,43.6957,84.817694,1.162896,            NGC 7000/IC 5070 ,  20570334+4341444  ,2020ApJ...904..146F,spectroscopy,CTT*,     Or* ,314.2639668,43.69570734,2.1621219659973327e+18,1.2485,1.028,17.21074,2.505709,0.031865,776.610779,782.256775,0.8009611533840608
314.30209,43.68233,84.825472,1.192533,            NGC 7000/IC 5070 ,  20571249+4340564  ,2020ApJ...904..146F,spectroscopy,CTT*,     Or* ,314.3020953,43.68233672,2.162122064777006e+18,1.5608,1.045,18.265589,2.330959,0.02783,637.581726,672.320312,0.6406970784213224
314.28274,43.69871,84.828809,1.171255,            NGC 7000/IC 5070 ,  20570786+4341554  ,2020ApJ...904..146F,spectroscopy,CTT*,     Or* ,314.2827489,43.69871568,2.162122343954454e+18,1.3117,1.726,15.270679,2.384839,0.030828,741.962219,741.309021,0.7623694442326752
314.28154,43.69992,84.829167,1.169814,            NGC 7000/IC 5070 ,  20570757+4341597  ,2020ApJ...904..146F,spectroscopy,CTT*,     Or* ,314.2815477,43.69992124,2.162122343954454e+18,1.3399,1.11,16.557343,2.501533,0.020485,725.934692,730.803284,0.7463243525636242
314.25679,43.69412,84.81312,1.159987,            NGC 7000/IC 5070 ,  20570162+4341387  ,2020ApJ...904..146F,spectroscopy,CTT*,         ,314.2567994,43.69412411,2.162122687552116e+18,1.4396,0.945,17.623169,3.567684,0.028584,677.640381,675.500305,0.6946373992775771
314.26114,43.73282,84.844563,1.137212,            NGC 7000/IC 5070 ,  20570267+4343582  ,2020ApJ...904..146F,spectroscopy,WTT*,         ,314.2611494,43.73283915,2.162123164288646e+18,1.9324,2.626,18.884022,3.008558,0.073175,688.657776,521.626343,0.5174912026495551
314.26798,43.74149,84.854383,1.135335,            NGC 7000/IC 5070 ,  20570431+4344293  ,2020ApJ...904..146F,spectroscopy,CTT*,         ,314.267992,43.74149609,2.162123198648385e+18,1.3967,1.044,17.825996,3.777771,0.038137,712.198486,704.539612,0.7159733657907925
314.50576,43.7556,84.976992,1.256468,            NGC 7000/IC 5070 ,  20580138+4345201  ,2020ApJ...904..146F,spectroscopy,CTT*,     Or* ,314.5057604,43.75560914,2.1621261922451466e+18,1.2424,1.085,16.596329,2.51294,0.032915,785.713318,778.105896,0.8048937540244688
314.54175,43.76,84.997297,1.273287,            NGC 7000/IC 5070 ,  20580999+4345361  ,2020ApJ...904..146F,spectroscopy,CTT*,     Or* ,314.541749,43.76001528,2.1621262609646208e+18,1.0292,1.376,17.667004,2.642576,0.055072,938.676819,1012.75537,0.971628449280995
314.53693,43.78328,85.012662,1.25546,            NGC 7000/IC 5070 ,  20580885+4346598  ,2020ApJ...904..146F,spectroscopy,CTT*,     Or* ,314.536932,43.78328964,2.1621263296841e+18,1.3595,1.026,17.051792,2.9009,0.035082,720.708923,720.138733,0.735564545788893
314.48959,43.83611,85.03042,-1.1951,                     LDN 935 ,      V* V1538 Cyg  ,2011A&A...528A.125A,H alpha emission,TT*,     Or* ,314.4896166,43.83580759,2.16212742919573e+18,2.1983,0.996,16.12336,2.003048,1.09084,447.540955,449.362122,0.4548969658372378
314.52522,43.8258,85.039372,1.221312,            NGC 7000/IC 5070 ,  20580604+4349328  ,2020ApJ...904..146F,spectroscopy,CTT*,     Or* ,314.5252279,43.82580603,2.1621275666346824e+18,1.2896,0.99,16.746857,2.301618,0.029956,753.077454,759.950562,0.7754342431761786
314.52542,43.82611,85.03971,-1.22121,                     LDN 935 ,  [ARB2011] MKHa 5  ,2011A&A...528A.125A,H alpha emission,CTT*,         ,314.5252279,43.82580603,2.1621275666346824e+18,1.2896,0.99,16.746857,2.301618,1.202605,,,0.7754342431761786
314.55951,43.88461,85.100072,1.20165,            NGC 7000/IC 5070 ,  20581428+4353046  ,2020ApJ...904..146F,spectroscopy,CTT*,         ,314.5595139,43.88461373,2.162127940292307e+18,1.216,1.168,18.137564,4.197207,0.016753,822.433411,860.596985,0.8223684210526315
314.54749,43.88277,85.09303,-1.19628,                     LDN 935 ,  [ARB2011] MKHa 8  ,2011A&A...528A.125A,H alpha emission,CTT*,         ,314.547731,43.88253853,2.162127940292306e+18,0.8924,1.412,17.676044,2.976212,1.041831,1098.36633,1121.55737,1.120573733751681
314.54772,43.88253,85.092952,1.196571,            NGC 7000/IC 5070 ,  20581145+4352571  ,2020ApJ...904..146F,spectroscopy,CTT*,     Or* ,314.547731,43.88253853,2.162127940292306e+18,0.8924,1.412,17.676044,2.976212,0.041941,,,1.120573733751681
314.52548,43.88364,85.083324,1.183703,            NGC 7000/IC 5070 ,  20580611+4353011  ,2020ApJ...904..146F,spectroscopy,CTT*,         ,314.5254851,43.88364522,2.1621279789515446e+18,1.277,1.039,16.423643,2.559917,0.023,763.929016,760.35614,0.7830853563038372
314.52585,43.88361,85.08348,-1.18392,                     LDN 935 ,  [ARB2011] MKHa 6  ,2011A&A...528A.125A,H alpha emission,CTT*,     Or* ,314.5254851,43.88364522,2.1621279789515446e+18,1.277,1.039,16.423643,2.559917,0.955255,,,0.7830853563038372
314.53168,43.88139,85.08454,-1.18855,                     LDN 935 ,           HBC 721  ,1988cels.book.....H,spectroscopy,CTT*,         ,314.53188,43.88133618,2.1621279789515443e+18,1.4767,1.149,18.513317,3.334282,0.55394,667.181885,691.50415,0.677185616577504
314.53188,43.88133,85.084583,1.188702,            NGC 7000/IC 5070 ,  20580764+4352528  ,2020ApJ...904..146F,spectroscopy,CTT*,         ,314.53188,43.88133618,2.1621279789515443e+18,1.4767,1.149,18.513317,3.334282,0.022253,,,0.677185616577504
314.54626,43.88445,85.09373,-1.19452,                     LDN 935 ,  [ARB2011] MKHa 7  ,2011A&A...528A.125A,H alpha emission,TT*,         ,314.546064,43.88429762,2.162128009015387e+18,1.1984,1.073,19.277666,2.832092,0.74811,918.718323,779.869446,0.834445927903872
314.54509,43.88562,85.094053,1.193123,            NGC 7000/IC 5070 ,  20581082+4353082  ,2020ApJ...904..146F,spectroscopy,CTT*,     Or* ,314.5450995,43.88562324,2.1621280133112822e+18,1.4347,1.393,15.54577,2.653015,0.027212,683.024963,682.530273,0.6970098278385725
314.42419,43.83167,84.99628,-1.16223,                     LDN 935 ,  [ARB2011] MKHa 1  ,2011A&A...528A.125A,H alpha emission,TT*,         ,314.4240839,43.83161209,2.1621290441034363e+18,1.3914,1.713,17.981379,3.759836,0.345469,709.869934,772.600342,0.7187005893344833
314.45377,43.84,85.01651,-1.17297,                     LDN 935 ,      V* V2051 Cyg  ,2011A&A...528A.125A,H alpha emission,TT*,     Or* ,314.4533575,43.83987589,2.1621303497735736e+18,6.5031,4.954,15.399742,2.639274,1.160542,152.854843,153.82103,0.15377281604158016
314.49792,43.85639,85.04971,-1.18643,                     LDN 935 ,  [ARB2011] MKHa 4  ,2011A&A...528A.125A,H alpha emission,TT*,         ,314.4979179,43.85629788,2.1621307921541878e+18,1.271,0.962,19.576656,3.019966,0.331678,843.253967,908.291321,0.7867820613690008
314.49948,43.89055,85.07633,1.164994,            NGC 7000/IC 5070 ,  20575986+4353260  ,2020ApJ...904..146F,spectroscopy,CTT*,     Or* ,314.4994855,43.89055198,2.1621308995253243e+18,1.2722,3.179,14.808016,2.048276,0.016004,770.60614,765.628113,0.786039930828486
314.4996,43.89056,85.07641,-1.16505,                     LDN 935 ,      V* V1539 Cyg  ,1988cels.book.....H,spectroscopy,CTT*,     Or* ,314.4994855,43.89055198,2.1621308995253243e+18,1.2722,3.179,14.808016,2.048276,0.298403,,,0.786039930828486
314.09984,43.71619,84.756218,1.059373,            NGC 7000/IC 5070 ,  20562396+4342582  ,2020ApJ...904..146F,spectroscopy,WTT*,         ,314.0998471,43.71619866,2.1621333734304794e+18,1.4072,0.937,17.193071,3.12523,0.036287,677.226929,680.117432,0.7106310403638431
314.10396,43.72469,84.764613,1.056127,            NGC 7000/IC 5070 ,  20562495+4343288  ,2020ApJ...904..146F,spectroscopy,CTT*,         ,314.1039664,43.72469689,2.1621341293447242e+18,2.0037,1.034,18.241919,3.537212,0.029953,488.099365,493.716217,0.4990767080900335
314.11339,43.76618,84.800612,1.034393,            NGC 7000/IC 5070 ,  20562720+4345582  ,2020ApJ...904..146F,spectroscopy,CTT*,         ,314.1133982,43.76617998,2.16213433120397e+18,1.5214,0.999,18.58253,3.678759,0.021377,652.691223,661.389771,0.6572893387669252
